SPEAKER,SENTENCE,DATAID,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스
점원,얼마나 드릴까요?,16401311,D,소매,청과물,0,6,일반형(제품명) 주문,구매할 상품 확인,Q,,,얼마나 드릴까요?,,,,,
고객,한 박스 가지고 가고 싶어요,16401311,D,소매,청과물,1,7,일반형(제품명) 주문,구매할 상품 확인,A,,,,한 박스 가지고 가고 싶어요,,한 박스,,한 박스/수량
점원,선물하실 건가요?,16401311,D,소매,청과물,0,8,일반형(제품명) 주문,구매용도 확인,Q,,,선물하실 건가요?,,,선물,,
고객,집에서 먹으려고요.,16401311,D,소매,청과물,1,9,일반형(제품명) 주문,구매용도 확인,A,,,,집에서 먹으려고요.,,,,
점원,이게 싱싱해요. 이걸로 가져가세요.,16401311,D,소매,청과물,0,10,일반형(제품명) 주문,,A,,,,,이게 싱싱해요. 이걸로 가져가세요.,,,
고객,"안녕하세요 제수용으로 한라봉 좀 살려고 하는데요, 좋은 거 있어요?",16404641,D,소매,청과물,1,1,제수용 문의,,Q,,"안녕하세요 제수용으로 한라봉 좀 살려고 하는데요, 좋은 거 있어요?",,,,"제수,한라봉",,한라봉/귤 종류
점원,네. 제수용으로 쓸 한라봉 좋은 거 있어요.,16404641,D,소매,청과물,0,2,제수용 문의,,A,,,,,네. 제수용으로 쓸 한라봉 좋은 거 있어요.,"제수,한라봉",,한라봉/귤 종류
고객,한라봉 가격이 왜 이렇게 비싼가요?,16404641,D,소매,청과물,1,3,가격 변동(오름내림) 문의,,Q,,한라봉 가격이 왜 이렇게 비싼가요?,,,,"한라봉,가격",,한라봉/귤 종류
점원,날씨 때문에 생산량이 줄어들어서 가격이 올랐어요.,16404641,D,소매,청과물,0,4,가격 변동(오름내림) 문의,,A,,,,,날씨 때문에 생산량이 줄어들어서 가격이 올랐어요.,"날씨,생산량,가격",,
고객,가격이 너무 비싸서 그런데 다른 거 추천해주실 수 있나요?,16404641,D,소매,청과물,1,5,추천상품 문의,,Q,,가격이 너무 비싸서 그런데 다른 거 추천해주실 수 있나요?,,,,"가격,추천",,
점원,칠레산 오렌지는 가격이 좋으니 한번 보세요.,16404641,D,소매,청과물,0,6,추천상품 문의,,A,,,,,칠레산 오렌지는 가격이 좋으니 한번 보세요.,"칠레산,오렌지,가격",,"칠레산/원산지,오렌지/귤 종류"
고객,가격이 저렴하네요. 맛 볼 수 있어요?,16404641,D,소매,청과물,1,7,시식 가능여부,,Q,,가격이 저렴하네요. 맛 볼 수 있어요?,,,,가격,,
점원,네 맛도 좋으니 한번 시식해보셔요.,16404641,D,소매,청과물,0,8,시식 가능여부,,A,,,,,네 맛도 좋으니 한번 시식해보셔요.,"한번,시식",,
고객,3kg 어치 주세요.,16404641,D,소매,청과물,1,9,일반형(제품명) 주문,,Q,,3kg 어치 주세요.,,,,3kg,kg/킬로그램,3킬로그램/수량
점원,이걸로 3kg 주세요.,16404641,D,소매,청과물,0,10,일반형(제품명) 주문,,A,,,,,이걸로 3kg 주세요.,3kg,kg/킬로그램,3킬로그램/수량
고객,망고 있어요?,16351393,D,소매,청과물,1,1,찾는과일 문의,,Q,,망고 있어요?,,,,망고,,망고/과일 종류
점원,네. 망고 있어요.,16351393,D,소매,청과물,0,2,찾는과일 문의,,A,,,,,네. 망고 있어요.,망고,,망고/과일 종류
고객,애플망고도 있나요?,16351393,D,소매,청과물,1,3,찾는과일 문의,,Q,,애플망고도 있나요?,,,,애플망고,,애플망고/망고 종류
점원,애플망고는 내일 들어와요.,16351393,D,소매,청과물,0,4,찾는과일 문의,,A,,,,,애플망고는 내일 들어와요.,"애플망고,내일",,"애플망고/망고 종류,내일/날짜"
고객,망고랑 청포도 하나씩 주세요.,16351393,D,소매,청과물,1,5,일반형(제품명) 주문,,Q,,망고랑 청포도 하나씩 주세요.,,,,"망고,청포도,하나",,"망고/과일 종류,청포도/포도 종류,하나/수량"
점원,네. 싱싱한 걸로 골라드릴께요.,16351393,D,소매,청과물,0,6,일반형(제품명) 주문,,A,,,,,네. 싱싱한 걸로 골라드릴께요.,,,
고객,얼마인가요?,16351393,D,소매,청과물,1,7,가격 문의,,Q,,얼마인가요?,,,,,,
점원,망고랑 애플망고 합해서 2만 원이에요.,16351393,D,소매,청과물,0,8,가격 문의,,A,,,,,망고랑 애플망고 합해서 2만 원이에요.,"망고,애플망고,2만 원",,"망고/과일 종류,애플망고/망고 종류,2만 원/가격"
고객,내일은 몇 시까지 하세요?,16351393,D,소매,청과물,1,9,영업시간 문의,,Q,,내일은 몇 시까지 하세요?,,,,,,
점원,내일은 저녁 9시까지만 영업해요.,16351393,D,소매,청과물,0,10,영업시간 문의,,A,,,,,내일은 저녁 9시까지만 영업해요.,"내일,저녁,9시,영업",,"내일/날짜,저녁/시간,9시/시간"
고객,사과 있나요?,16357537,D,소매,청과물,1,1,찾는과일 문의,,Q,,사과 있나요?,,,,사과,,사과/과일 종류
점원,오늘 들어온 싱싱한 사과 있어요.,16357537,D,소매,청과물,0,2,찾는과일 문의,,A,,,,,오늘 들어온 싱싱한 사과 있어요.,"오늘,사과",,"오늘/날짜,사과/과일 종류"
고객,그 사과는 어디 건가요?,16357537,D,소매,청과물,1,3,원산지 문의,,Q,,그 사과는 어디 건가요?,,,,사과,,사과/과일 종류
점원,문경에서 재배한 사과예요.,16357537,D,소매,청과물,0,4,원산지 문의,,A,,,,,문경에서 재배한 사과예요.,"문경,사과",,"문경/원산지,사과/과일 종류"
고객,사과 1개에 가격이 어떻게 되나요?,16357537,D,소매,청과물,1,5,가격 문의,,Q,,사과 1개에 가격이 어떻게 되나요?,,,,"사과,1개,가격",,"사과/과일 종류,1개/수량"
점원,한 개씩은 안하고 사과 5개에 3000원 이에요.,16357537,D,소매,청과물,0,6,가격 문의,,A,,,,,한 개씩은 안하고 사과 5개에 3000원 이에요.,"한 개,사과,5개,3000원",,"한 개/수량사과/과일 종류,5개/수량,3000원/가격"
고객,사과 10개만 주세요.,16357537,D,소매,청과물,1,7,일반형(제품명) 주문,,Q,,사과 10개만 주세요.,,,,"사과,10개",,"사과/과일 종류,10개/수량"
점원,"네, 다른 과일은 필요 없으세요?",16357537,D,소매,청과물,0,8,일반형(제품명) 주문,추가 상품구매 권유,Q,,,"네, 다른 과일은 필요 없으세요?",,,과일,,
고객,"네, 사과만 주세요.",16357537,D,소매,청과물,1,9,일반형(제품명) 주문,추가 상품구매 권유,A,,,,"네, 사과만 주세요.",,사과,,사과/과일 종류
점원,사과 10개 여기 있어요.,16357537,D,소매,청과물,0,10,일반형(제품명) 주문,,A,,,,,사과 10개 여기 있어요.,"사과,10개",,"사과/과일 종류,10개/수량"
고객,귤은 무게를 달아서 가격을 측정하는 건가요?,16396195,D,소매,청과물,1,1,판매단위 문의,,Q,,귤은 무게를 달아서 가격을 측정하는 건가요?,,,,"귤,무게,가격",,귤/과일 종류
점원,"아니요, 개수에 따라 가격이 달라져요.",16396195,D,소매,청과물,0,2,판매단위 문의,,A,,,,,"아니요, 개수에 따라 가격이 달라져요.","개수,가격",,개수/수량
고객,제가 원하는 귤을 따로 고를 수 있는 건가요?,16396195,D,소매,청과물,1,3,판매단위 문의,,Q,,제가 원하는 귤을 따로 고를 수 있는 건가요?,,,,귤,,귤/과일 종류
점원,손님이 원하시는 만큼 비닐봉지에 담아서 저에게 가지고 오시면 되요.,16396195,D,소매,청과물,0,4,판매단위 문의,,A,,,,,손님이 원하시는 만큼 비닐봉지에 담아서 저에게 가지고 오시면 되요.,"손님,비닐봉지",,"손님/호칭,비닐봉지/용기 종류"
고객,이 귤보다 조금 더 작은 사이즈의 귤은 어디에 있나요?,16396195,D,소매,청과물,1,5,제품별 문의,,Q,,이 귤보다 조금 더 작은 사이즈의 귤은 어디에 있나요?,,,,"귤,사이즈,귤",,귤/과일 종류
점원,더 작은 조생귤은 망으로 포장되서 저쪽에 진열되어 있어요.,16396195,D,소매,청과물,0,6,제품별 문의,,A,,,,,더 작은 조생귤은 망으로 포장되서 저쪽에 진열되어 있어요.,"조생귤,망,포장,진열",,조생귤/귤 종류
고객,조생 귤은 제가 직접 고를 수는 없는 건가요?,16396195,D,소매,청과물,1,7,제품별 문의,,Q,,조생 귤은 제가 직접 고를 수는 없는 건가요?,,,,귤,,귤/과일 종류
점원,망으로 포장이 되어 있어서 망 채로 고르셔야 해요.,16396195,D,소매,청과물,0,8,제품별 문의,,A,,,,,망으로 포장이 되어 있어서 망 채로 고르셔야 해요.,"망,포장,망",,
고객,결제는 어디서 하나요?,16396195,D,소매,청과물,1,9,결제요청,,Q,,결제는 어디서 하나요?,,,,결제,,
점원,저쪽 계산대에서 하시면 되요.,16396195,D,소매,청과물,0,10,결제요청,,A,,,,,저쪽 계산대에서 하시면 되요.,계산대,,
고객,제가 사과를 사려고 하는데 어떤 걸로 골라야 될까요?,16397989,D,소매,청과물,1,1,상품 고르는 방법 문의,,Q,,제가 사과를 사려고 하는데 어떤 걸로 골라야 될까요?,,,,사과,,사과/과일 종류
점원,상처가 없고 표면이 매끄러운 게 좋아요.,16397989,D,소매,청과물,0,2,상품 고르는 방법 문의,,A,,,,,상처가 없고 표면이 매끄러운 게 좋아요.,"상처,표면",,
고객,이렇게 3개만 살게요,16397989,D,소매,청과물,1,3,일반형(제품명) 주문,,Q,,이렇게 3개만 살게요,,,,3개,,3개/수량
점원,네. 사과 3개에 8천백 원이에요.,16397989,D,소매,청과물,0,4,일반형(제품명) 주문,,A,,,,,네. 사과 3개에 8천백 원이에요.,"사과,3개,8천백 원",,"사과/과일 종류,3개/수량,8천백 원/가격"
고객,3개에 8100원이면 너무 비싸네요?,16397989,D,소매,청과물,1,5,가격 변동(오름내림) 문의,,Q,,3개에 8100원이면 너무 비싸네요?,,,,"3개,8100원",,"3개/수량,8100원/가격"
점원,요즘 과일 값이 많이 올랐어요.,16397989,D,소매,청과물,0,6,가격 변동(오름내림) 문의,,A,,,,,요즘 과일 값이 많이 올랐어요.,과일,,
고객,카드 계산 가능한가요?,16397989,D,소매,청과물,1,7,결제요청,,Q,,카드 계산 가능한가요?,,,,"카드,계산",,
점원,아니요 저희는 현금만 받아요.,16397989,D,소매,청과물,0,8,결제요청,,A,,,,,아니요 저희는 현금만 받아요.,현금,,
고객,여기 10000원이요.,16397989,D,소매,청과물,1,9,결제요청,,Q,,여기 10000원이요.,,,,10000원,,10000원/가격
점원,네 1900원 거슬러 드릴게요.,16397989,D,소매,청과물,0,10,결제요청,,A,,,,,네 1900원 거슬러 드릴게요.,1900원,,1900원/거스름돈
고객,사장님 복숭아 있어요?,16339366,D,소매,청과물,1,1,찾는과일 문의,,Q,,사장님 복숭아 있어요?,,,,"사장님,복숭아",,"사장님/호칭,복숭아/과일 종류"
점원,네. 복숭아 있어요.,16339366,D,소매,청과물,0,2,찾는과일 문의,,A,,,,,네. 복숭아 있어요.,복숭아,,복숭아/과일 종류
고객,가격이 어떻게 되나요?,16339366,D,소매,청과물,1,3,가격 문의,,Q,,가격이 어떻게 되나요?,,,,가격,,
점원,"복숭아 한 상자에 25,000원이에요.",16339366,D,소매,청과물,0,4,가격 문의,,A,,,,,"복숭아 한 상자에 25,000원이에요.","복숭아,한 상자,25000원",,"복숭아/과일 종류,한 상자/수량,25000원/가격"
고객,어디 복숭아에요?,16339366,D,소매,청과물,1,5,원산지 문의,,Q,,어디 복숭아에요?,,,,복숭아,,복숭아/과일 종류
점원,의성 복숭아에요.,16339366,D,소매,청과물,0,6,원산지 문의,,A,,,,,의성 복숭아에요.,"의성,복숭아",,"의성/원산지,복숭아/과일 종류"
고객,달아요?,16339366,D,소매,청과물,1,7,맛 문의,,Q,,달아요?,,,,,,
점원,"네, 아주 달고 맛있어요.",16339366,D,소매,청과물,0,8,맛 문의,,A,,,,,"네, 아주 달고 맛있어요.",,,
고객,한 상자 주세요.,16339366,D,소매,청과물,1,9,일반형(제품명) 주문,,Q,,한 상자 주세요.,,,,한 상자,,한 상자/수량
점원,네. 복숭아 한 상자 드릴께요.,16339366,D,소매,청과물,0,10,일반형(제품명) 주문,,A,,,,,네. 복숭아 한 상자 드릴께요.,"복숭아,한 상자,25000원",,"복숭아/과일 종류,한 상자/수량,25000원/가격"
고객,토마토 있나요?,16404135,D,소매,청과물,1,1,찾는과일 문의,,Q,,토마토 있나요?,,,,토마토,,토마토/채소 종류
점원,네. 토마토는 이쪽에 있어요.,16404135,D,소매,청과물,0,2,찾는과일 문의,,A,,,,,네. 토마토는 이쪽에 있어요.,토마토,,토마토/채소 종류
고객,방울토마토로 찾고 있는데요.,16404135,D,소매,청과물,1,3,찾는과일 문의,,Q,,방울토마토로 찾고 있는데요.,,,,방울토마토,,방울토마토/채소 종류
점원,죄송해요. 방울토마토는 오늘 없어요.,16404135,D,소매,청과물,0,4,찾는과일 문의,,A,,,,,죄송해요. 방울토마토는 오늘 없어요.,방울토마토,,방울토마토/채소 종류
고객,그러면 다른 맛있는 과일은 뭐가 있을까요?,16404135,D,소매,청과물,1,5,추천상품 문의,,Q,,그러면 다른 맛있는 과일은 뭐가 있을까요?,,,,과일,,
점원,요즘은 석류가 맛있어요.,16404135,D,소매,청과물,0,6,추천상품 문의,,A,,,,,요즘은 석류가 맛있어요.,석류,,석류/과일 종류
고객,석류 주세요.,16404135,D,소매,청과물,1,7,일반형(제품명) 주문,,Q,,석류 주세요.,,,,석류,,석류/과일 종류
점원,얼마나 드릴까요?,16404135,D,소매,청과물,0,8,일반형(제품명) 주문,구매할 상품 확인,Q,,,얼마나 드릴까요?,,,,,
고객,2만 원어치 주세요,16404135,D,소매,청과물,1,9,일반형(제품명) 주문,구매할 상품 확인,A,,,,2만 원어치 주세요,,2만 원,,2만 원/가격
점원,"네, 2만 원 어치 담을께요.",16404135,D,소매,청과물,0,10,일반형(제품명) 주문,,A,,,,,"네, 2만 원 어치 담을께요.",2만 원,,2만 원/가격
고객,이거 딸기 언제 들어온 거예요?,16406183,D,소매,청과물,1,1,입고일 문의,,Q,,이거 딸기 언제 들어온 거예요?,,,,딸기,,딸기/과일 종류
점원,오늘 들어온 딸기에요.,16406183,D,소매,청과물,0,2,입고일 문의,,A,,,,,오늘 들어온 딸기에요.,"오늘,딸기",,딸기/과일 종류
고객,가격은 얼마에요?,16406183,D,소매,청과물,1,3,가격 문의,,Q,,가격은 얼마에요?,,,,가격,,
점원,딸기 한 팩에 오천 원이에요,16406183,D,소매,청과물,0,4,가격 문의,,A,,,,,딸기 한 팩에 오천 원이에요,"딸기,한 팩,오천 원",,"딸기/과일 종류,한 팩/수량,오천 원/가격"
고객,할인된 가격이에요?,16406183,D,소매,청과물,1,5,할인 문의,,Q,,할인된 가격이에요?,,,,할인,,
점원,네 오늘까지 할인 기간이에요.,16406183,D,소매,청과물,0,6,할인 문의,,A,,,,,네 오늘까지 할인 기간이에요.,"오늘,할인,기간",,오늘/날짜
고객,바나나도 할인된 가격이에요?,16406183,D,소매,청과물,1,7,할인 문의,,Q,,바나나도 할인된 가격이에요?,,,,"바나나,할인,가격",,바나나/과일 종류
점원,네 바나나도 할인하고 있어요.,16406183,D,소매,청과물,0,8,할인 문의,,A,,,,,네 바나나도 할인하고 있어요.,"바나나,할인,가격",,바나나/과일 종류
고객,딸기랑 바나나 주세요.,16406183,D,소매,청과물,1,9,일반형(제품명) 주문,,Q,,딸기랑 바나나 주세요.,,,,"딸기,바나나",,"딸기/과일 종류,바나나/과일 종류"
점원,네. 딸기랑 바나나 같이 담아드릴께요.,16406183,D,소매,청과물,0,10,일반형(제품명) 주문,,A,,,,,네. 딸기랑 바나나 같이 담아드릴께요.,"딸기,바나나",,"딸기/과일 종류,바나나/과일 종류"
고객,사과 있나요?,16352683,D,소매,청과물,1,1,찾는과일 문의,,Q,,사과 있나요?,,,,사과,,사과/과일 종류
점원,네. 오늘 들어온 싱싱한 사과 있어요.,16352683,D,소매,청과물,0,2,찾는과일 문의,,A,,,,,네. 오늘 들어온 싱싱한 사과 있어요.,"오늘,사과",,"오늘/날짜,사과/과일 종류"
고객,청사과는 없나요?,16352683,D,소매,청과물,1,3,찾는과일 문의,,Q,,청사과는 없나요?,,,,청사과,,청사과/사과 종류
점원,청사과는 아직 제철이 아니라 없어요.,16352683,D,소매,청과물,0,4,찾는과일 문의,,A,,,,,청사과는 아직 제철이 아니라 없어요.,"청사과,제철",,청사과/사과 종류
고객,빨간 사과는 얼마인가요?,16352683,D,소매,청과물,1,5,가격 문의,,Q,,빨간 사과는 얼마인가요?,,,,빨간 사과,,빨간 사과/사과 종류
점원,빨간 사과는 한 봉지에 만 원이에요.,16352683,D,소매,청과물,0,6,가격 문의,,A,,,,,빨간 사과는 한 봉지에 만 원이에요.,"빨간 사과,한 봉지,만 원",,"빨간 사과/사과 종류,한 봉지/수량,만 원/가격"
고객,빨간 사과로 두 봉지 주세요,16352683,D,소매,청과물,1,7,일반형(제품명) 주문,,Q,,빨간 사과로 두 봉지 주세요,,,,"빨간 사과,두 봉지",,"빨간 사과/사과 종류,두 봉지/수량"
점원,비닐에 담아 드릴까요?,16352683,D,소매,청과물,0,8,일반형(제품명) 주문,포장 확인,Q,,,비닐에 담아 드릴까요?,,,비닐,,비닐/용기 종류
고객,아니요 그냥 주세요,16352683,D,소매,청과물,1,9,일반형(제품명) 주문,포장 확인,A,,,,아니요 그냥 주세요,,,,
점원,네. 여기 사과 두 봉지 드릴게요.,16352683,D,소매,청과물,0,10,일반형(제품명) 주문,,A,,,,,네. 여기 사과 두 봉지 드릴게요.,"사과,두 봉지",,"사과/과일 종류,두 봉지/수량"
고객,안녕하세요 딸기 들어온 거 있나요?,16400556,D,소매,청과물,1,1,찾는과일 문의,,Q,,안녕하세요 딸기 들어온 거 있나요?,,,,딸기,,딸기/과일 종류
점원,요즘 딸기가 제철이라 많이 들어왔어요.,16400556,D,소매,청과물,0,2,찾는과일 문의,,A,,,,,요즘 딸기가 제철이라 많이 들어왔어요.,"딸기,제철",,딸기/과일 종류
고객,좀 더 큰 박스로 파는 거 없나요?,16400556,D,소매,청과물,1,3,판매단위 문의,,Q,,좀 더 큰 박스로 파는 거 없나요?,,,,박스,,박스/용기 종류
점원,여기 있는 게 제일 큰 박스에요,16400556,D,소매,청과물,0,4,판매단위 문의,,A,,,,,여기 있는 게 제일 큰 박스에요,박스,,박스/용기 종류
고객,혹시 배달도 가능하신가요?,16400556,D,소매,청과물,1,5,배달 문의요청,,Q,,혹시 배달도 가능하신가요?,,,,배달,,
점원,5천 원 추가하시면 배달 가능해요.,16400556,D,소매,청과물,0,6,배달 문의요청,,A,,,,,5천 원 추가하시면 배달 가능해요.,"5천 원,배달",,5천 원/가격
고객,내일 7시까지 앞에 옷 가게로 배달 가능할까요?,16400556,D,소매,청과물,1,7,배달 문의요청,,Q,,내일 7시까지 앞에 옷 가게로 배달 가능할까요?,,,,"내일,7시,옷 가게,배달",,"내일/날짜,7시/시간,옷 가게/배달 장소"
점원,네 미리 결제해주시면 그렇게 해드릴게요.,16400556,D,소매,청과물,0,8,배달 문의요청,,A,,,,,네 미리 결제해주시면 그렇게 해드릴게요.,결제,,
고객,지갑을 놓고 왔는데 돈은 계좌이체 해드려도 되요?,16400556,D,소매,청과물,1,9,결제요청,,Q,,지갑을 놓고 왔는데 돈은 계좌이체 해드려도 되요?,,,,"지갑,돈,계좌이체",,계좌이체/결제 방식
점원,네 계좌번호 문자로 보내드릴게요.,16400556,D,소매,청과물,0,10,결제요청,,A,,,,,네 계좌번호 문자로 보내드릴게요.,"계좌번호,문자",,
고객,사과 한 박스에 얼마인가요?,16341424,D,소매,청과물,1,1,판매단위별 가격 문의,,Q,,사과 한 박스에 얼마인가요?,,,,"사과,한 박스,만 원",,"사과/과일 종류,한 박스/수량,만 원/가격"
점원,사과 한 박스에는 2만 원이에요.,16341424,D,소매,청과물,0,2,판매단위별 가격 문의,,A,,,,,사과 한 박스에는 2만 원이에요.,"사과,한 박스,2만 원",,"사과/과일 종류,한 박스/수량,2만 원/가격"
고객,귤 한 박스에 얼마인가요?,16341424,D,소매,청과물,1,3,판매단위별 가격 문의,,Q,,귤 한 박스에 얼마인가요?,,,,"귤,한 박스",,"귤/과일 종류,한 박스/수량"
점원,귤은 한 박스에 25000원이에요.,16341424,D,소매,청과물,0,4,판매단위별 가격 문의,,A,,,,,귤은 한 박스에 25000원이에요.,"귤,한 박스,25000원",,"귤/과일 종류,한 박스/수량,25000원/가격"
고객,사과한 박스와 귤 한 박스 살게요.,16341424,D,소매,청과물,1,5,일반형(제품명) 주문,,Q,,사과한 박스와 귤 한 박스 살게요.,,,,"사과,한 박스,귤,한 박스",,"사과/과일 종류,한 박스/수량,귤/과일 종류,한 박스/수량"
점원,네 물건 꺼내드릴께요.,16341424,D,소매,청과물,0,6,일반형(제품명) 주문,,A,,,,,네 물건 꺼내드릴께요.,물건,,
고객,카드 결제되나요?,16341424,D,소매,청과물,1,7,결제요청,,Q,,카드 결제되나요?,,,,카드 결제,,카드 결제/결제 방식
점원,현금만 됩니다.,16341424,D,소매,청과물,0,8,결제요청,,A,,,,,현금만 됩니다.,현금,,
고객,배달 가능한가요?,16341424,D,소매,청과물,1,9,배달 문의요청,,Q,,배달 가능한가요?,,,,배달,,
점원,네. 배달해드려요.,16341424,D,소매,청과물,0,10,배달 문의요청,,A,,,,,네. 배달해드려요.,배달,,
고객,귤 가격이 어떻게 되나요?,16352432,D,소매,청과물,1,1,가격 문의,,Q,,귤 가격이 어떻게 되나요?,,,,"귤,가격",,귤/과일 종류
점원,귤은 1kg에 5천 원이에요.,16352432,D,소매,청과물,0,2,가격 문의,,A,,,,,귤은 1kg에 5천 원이에요.,"귤,1kg,5천 원",kg/킬로그램,"귤/과일 종류,1킬로그램/수량,5천 원/가격"
고객,싱싱한가요?,16352432,D,소매,청과물,1,3,신선도 문의,,Q,,싱싱한가요?,,,,,,
점원,그럼요. 저희 과일은 싱싱해서 단골이 많아요.,16352432,D,소매,청과물,0,4,신선도 문의,,A,,,,,그럼요. 저희 과일은 싱싱해서 단골이 많아요.,과일,,
고객,딸기도 사려고 하는데 디스카운트 되나요?,16352432,D,소매,청과물,1,5,할인 문의,,Q,,딸기도 사려고 하는데 디스카운트 되나요?,,,,"딸기,디스카운트",,딸기/과일 종류
점원,딸기도 사시면 조금 깍아드릴게요.,16352432,D,소매,청과물,0,6,할인 문의,,A,,,,,딸기도 사시면 조금 깍아드릴게요.,딸기,,딸기/과일 종류
고객,포장 잘 해주세요,16352432,D,소매,청과물,1,7,포장 요청,,Q,,포장 잘 해주세요,,,,포장,,
점원,네 풀어지지 않게 잘 포장해 드릴께요.,16352432,D,소매,청과물,0,8,포장 요청,,A,,,,,네 풀어지지 않게 잘 포장해 드릴께요.,포장,,
고객,딸기 좀 사려는데 얼마나 해요?,16379314,D,소매,청과물,1,1,가격 문의,,Q,,딸기 좀 사려는데 얼마나 해요?,,,,딸기,,딸기/과일 종류
점원,딸기 작은 건 6천 원 큰 건 9천 원이에요.,16379314,D,소매,청과물,0,2,가격 문의,,A,,,,,딸기 작은 건 6천 원 큰 건 9천 원이에요.,"딸기,6천 원,9천 원",,"딸기/과일 종류,6천 원/가격,9천 원/가격"
고객,요건 하우스 딸기인가요?,16379314,D,소매,청과물,1,3,원산지 문의,,Q,,요건 하우스 딸기인가요?,,,,"하우스,딸기",,"하우스/재배 방식,딸기/과일 종류"
점원,요즘엔 다 하우스에서 나와요.,16379314,D,소매,청과물,0,4,원산지 문의,,A,,,,,요즘엔 다 하우스에서 나와요.,하우스,,하우스/재배 방식
고객,겨울에 또 먹을 만한 과일 없을까요,16379314,D,소매,청과물,1,5,추천상품 문의,,Q,,겨울에 또 먹을 만한 과일 없을까요,,,,"겨울,과일",,겨울/계절
점원,지금은 귤이 제철이에요.,16379314,D,소매,청과물,0,6,추천상품 문의,,A,,,,,지금은 귤이 제철이에요.,"귤,제철",,귤/과일 종류
고객,가격은 어떻게 되나요?,16379314,D,소매,청과물,1,7,가격 문의,,Q,,가격은 어떻게 되나요?,,,,가격,,
점원,귤 한 바구니에 5000원이에요.,16379314,D,소매,청과물,0,8,가격 문의,,A,,,,,귤 한 바구니에 5000원이에요.,"귤,한 바구니,5000원",,"귤/과일 종류,한 바구니/수량,5000원/가격"
고객,딸기 한 팩이랑 귤 한 바구니 카드로 결제할게요,16379314,D,소매,청과물,1,9,결제요청,,Q,,딸기 한 팩이랑 귤 한 바구니 카드로 결제할게요,,,,"딸기,한 팩,귤,한 바구니,카드,결제",,"딸기/과일 종류,귤/과일 종류,한 바구니/수량,카드 결제/결제 방식"
점원,네. 카드 결제 도와드릴께요.,16379314,D,소매,청과물,0,10,결제요청,,A,,,,,네. 카드 결제 도와드릴께요.,카드 결제,,카드 결제/결제 방식
고객,사과 있습니까?,16352693,D,소매,청과물,1,1,찾는과일 문의,,Q,,사과 있습니까?,,,,사과,,사과/과일 종류
점원,사과는 저쪽 코너에 있어요.,16352693,D,소매,청과물,0,2,찾는과일 문의,,A,,,,,사과는 저쪽 코너에 있어요.,사과,,사과/과일 종류
고객,1개씩은 안 파나요?,16352693,D,소매,청과물,1,3,판매단위 문의,,Q,,1개씩은 안 파나요?,,,,1개,,1개/수량
점원,네. 바구니 단위로 판매해요.,16352693,D,소매,청과물,0,4,판매단위 문의,,A,,,,,네. 바구니 단위로 판매해요.,"바구니,단위,판매",,바구니/용기 종류
고객,한 바구니에 가격이  어떻게 돼요?,16352693,D,소매,청과물,1,5,판매단위별 가격 문의,,Q,,한 바구니에 가격이  어떻게 돼요?,,,,"한 바구니,가격",,한 바구니/수량
점원,한 바구니에 7천 원이에요.,16352693,D,소매,청과물,0,6,판매단위별 가격 문의,,A,,,,,한 바구니에 7천 원이에요.,"한 바구니,7천 원",,"한 바구니/수량,7천 원/가격"
고객,2바구니 주세요.,16352693,D,소매,청과물,1,7,일반형(제품명) 주문,,Q,,2바구니 주세요.,,,,2바구니,,2바구니/수량
점원,네. 두 바구니 여기 드릴께요.,16352693,D,소매,청과물,0,8,일반형(제품명) 주문,,A,,,,,네. 두 바구니 여기 드릴께요.,두 바구니,,두 바구니/수량
고객,거스름돈은 천 원짜리로 주세요.,16352693,D,소매,청과물,1,9,결제요청,,Q,,거스름돈은 천 원짜리로 주세요.,,,,"거스름돈,천 원",,천 원/거스름돈
점원,네. 거스름돈 여기 드릴께요.,16352693,D,소매,청과물,0,10,결제요청,,A,,,,,네. 거스름돈 여기 드릴께요.,거스름돈,,
고객,파프리카 좀 주세요.,16355765,D,소매,청과물,1,1,일반형(제품명) 주문,,Q,,파프리카 좀 주세요.,,,,파프리카,,파프리카/채소 종류
점원,얼마나 드릴까요?,16355765,D,소매,청과물,0,2,일반형(제품명) 주문,구매할 상품 확인,Q,,,얼마나 드릴까요?,,,,,
고객,노란색 빨간색 섞어서 5개 주세요.,16355765,D,소매,청과물,1,3,일반형(제품명) 주문,구매할 상품 확인,A,,,,노란색 빨간색 섞어서 5개 주세요.,,"노란색,빨간색,5개",,"노란색/색,빨간색/색,5개/수량"
점원,주문하신 파프리카 여기 있어요.,16355765,D,소매,청과물,0,4,일반형(제품명) 주문,,A,,,,,주문하신 파프리카 여기 있어요.,"주문,파프리카",,파프리카/채소 종류
고객,골드 키위는 얼마지요?,16355765,D,소매,청과물,1,5,일반형(제품명) 주문,,Q,,골드 키위는 얼마지요?,,,,골드 키위,,골드 키위/과일 종류
점원,"한 팩에 15000원인데요, 드릴까요?",16355765,D,소매,청과물,0,6,일반형(제품명) 주문,구매할 상품 확인,Q,,,"한 팩에 15000원인데요, 드릴까요?",,,"한 팩,15000원",,"한 팩/수량,15000원/가격"
